"date","indexP","indexPlower","indexPupper","indexPsmooth7","indexPsmooth15","indexPsmooth30","indexPsmooth60"
"2014-04-22","0.990806737952383","0.308405308465114","2.01836020237906",0.9793158231482,0.977869311887351,1.01535564656465,1.02802070851644
"2014-04-23","0.979225523414765","0.307481748885009","1.9899212903985",0.969004946056691,0.954651101065212,0.990737868200324,1.02151819891923
"2014-04-24","0.96721730259785","0.305049630942715","1.95384093868623",0.953808023208334,0.934490531102515,0.964716921805183,1.01472599566081
"2014-04-25","0.946316375324718","0.296814021994567","1.92704063718481",0.934380536796492,0.917048774410462,0.94008655010587,1.00733668212262
"2014-04-26","0.918320806439332","0.287005647794835","1.87131451410301",0.911160767514748,0.901533136762629,0.918259174921476,0.999932929143129
"2014-04-27","0.881236763538738","0.276351434564207","1.77662728734454",0.887097333629609,0.886972661924264,0.898803762503954,0.993431866154605
"2014-04-28","0.857540248307661","0.268223125343936","1.73415384769787",0.86315185324564,0.87146412133616,0.881197431353963,0.987280943936768
"2014-04-29","0.828268352980171","0.258438240134977","1.63074979532459",0.840473163894881,0.855097218051985,0.866921823509934,0.981125577208218
"2014-04-30","0.810781486218795","0.257293543751884","1.60614046003247",0.821352211851814,0.837374431714087,0.855164420385995,0.974487615740501
"2014-05-01","0.799598939910066","0.251243357119982","1.57166290373533",0.805759791846913,0.818782466039544,0.845739125898559,0.967250044745156
"2014-05-02","0.787565549869401","0.245173590807067","1.52494866007781",0.791109344182344,0.800822033146475,0.838836405264497,0.959745372810301
"2014-05-03","0.784474142137868","0.245767965640977","1.5438807591486",0.779646594317736,0.784719957699798,0.833330641369116,0.951722690570469
"2014-05-04","0.77208982350443","0.241736158714939","1.5219623168562",0.76738708812704,0.772225782308455,0.828299537642067,0.94287172377682
"2014-05-05","0.754987114655674","0.235676284172623","1.48726205242029",0.75320810218226,0.764066329306896,0.822730261683889,0.93322708690709
"2014-05-06","0.748029103927915","0.233911136345317","1.47654943524028",0.740385996372606,0.758224538946063,0.81698989156688,0.923636854499812
"2014-05-07","0.724964942883925","0.224286719681976","1.41253845357437",0.729001868013563,0.755974335132516,0.811093957147009,0.914581301166071
"2014-05-08","0.700346038296611","0.217976539704596","1.36677168390065",0.723118775451385,0.755677739706779,0.805387363373168,0.905286821596799
"2014-05-09","0.697810809201822","0.216544840281872","1.36479347022508",0.723669897431339,0.756987720694604,0.799396717276515,0.894824189333716
"2014-05-10","0.704785243624562","0.217524762606165","1.37528171126432",0.72679622442666,0.760624036118532,0.793483235122014,0.884632529257986
"2014-05-11","0.730908175569186","0.229509927501438","1.45606570598077",0.736731989125668,0.765128145975604,0.7890741397985,0.875091166982289
"2014-05-12","0.758844968515349","0.234131763595349","1.52309586540068",0.751872920059399,0.76962641335987,0.787485672241015,0.865795309483058
"2014-05-13","0.769913392895166","0.238145783593019","1.58358562476979",0.769221183705916,0.773996402031618,0.787287133887838,0.857110806004556
"2014-05-14","0.794515295776977","0.241792194519529","1.62183432644373",0.788839046220739,0.778882565081776,0.788861513184728,0.849748234729657
"2014-05-15","0.806332554832731","0.243407901102373","1.64902707236564",0.806142991138562,0.784813482579932,0.79092066748927,0.843826132078581
"2014-05-16","0.819248654727442","0.243615061091529","1.70822898419799",0.817674257674715,0.791992260706791,0.793187701622868,0.839003375471021
"2014-05-17","0.842110281228325","0.247176171120842","1.81108661318706",0.824906193651391,0.797971401406554,0.796175988909719,0.835065975125744
"2014-05-18","0.852035789993945","0.249317565958728","1.84089909007515",0.828735658494719,0.80224651254423,0.798954817552749,0.831599696327941
"2014-05-19","0.839563834268416","0.244558176714251","1.82348115918321",0.829820822855224,0.805922497288544,0.80206071685062,0.828857366317064
"2014-05-20","0.820536944731904","0.239042105268606","1.77767065444989",0.828217830779805,0.810905015175133,0.805711068073369,0.826546574201532
"2014-05-21","0.821321549680272","0.241919215501509","1.8165633889092",0.82041606484694,0.816349728829612,0.809191596685191,0.824150615784228
"2014-05-22","0.813928705356266","0.238916692715354","1.79598450075518",0.808541224946332,0.82174869123694,0.813806955767491,0.821812641876711
"2014-05-23","0.808027710199506","0.237126315795334","1.78428530397823",0.800896098155688,0.82616359527176,0.819835774993273,0.819720612602236
"2014-05-24","0.787497919698269","0.228929799373818","1.70451722671242",0.80275978273887,0.829387682551131,0.824931456862249,0.818252014741297
"2014-05-25","0.768911910689693","0.225394693457773","1.65109565043718",0.807083003886311,0.831727941700905,0.829178508410103,0.817707514629253
"2014-05-26","0.786047946733904","0.230331527840697","1.68940322421077",0.815878864819257,0.832781489129894,0.831923159043102,0.817577359849844
"2014-05-27","0.833582736814183","0.245236662978636","1.83755957431945",0.825097208412904,0.834495020341369,0.832786856462161,0.817911888147106
"2014-05-28","0.851584097712353","0.25324349013365","1.87009388442625",0.836541786158581,0.837425734115119,0.833024180655149,0.8187689042266
