"","Date","d2m","t2m","tp","RH"
"layer.1284",2017-07-07,16.5740648689282,19.5709163737146,0.0631676048634026,82.8373058052814
"layer.1285",2017-07-08,16.611353659898,19.3328038779714,0.0705276896492038,84.2721404712593
"layer.1286",2017-07-09,16.9529743814867,19.6623151984596,0.11480182774316,84.3732144164801
"layer.1287",2017-07-10,17.1531392936146,19.7852512991614,0.0455395561799362,84.8001786644035
"layer.1288",2017-07-11,17.1591975019642,19.5715697517085,0.0109497401725603,85.9651918470511
"layer.1289",2017-07-12,17.4999946000613,20.5736764622234,0.000785075710485415,82.5554007265495
"layer.1290",2017-07-13,17.3104208759444,19.9170383141321,0.0599704873318861,84.951033825128
"layer.1291",2017-07-14,16.2324807528281,19.2557187463934,0.0338099052686699,82.6604985661075
"layer.1292",2017-07-15,15.6298812008545,19.2040479980243,0.0246317504164813,79.7958018851795
"layer.1293",2017-07-16,16.0115971341993,20.2451485766539,0.00873396727915078,76.652480926061
"layer.1294",2017-07-17,17.2677815827364,21.4236201945532,3.09898306770548e-05,77.2139195062025
"layer.1295",2017-07-18,16.3791223398288,20.1193362656075,0.0118639401775336,79.0821104705793
"layer.1296",2017-07-19,14.2097285674185,17.1727631733061,0.158755737586787,82.7282126978271
"layer.1297",2017-07-20,15.1695671827482,18.3908550938917,0.0114765672940703,81.5126138260109
"layer.1298",2017-07-21,16.6599962532229,20.3198761587691,0.00136355254979054,79.5153724800277
"layer.1299",2017-07-22,16.2480319845332,20.3505108300744,0.003749769511924,77.312210680305
"layer.1300",2017-07-23,16.9171498100577,20.1071376311014,0.0148183040354131,81.8932183563334
"layer.1301",2017-07-24,17.1611802992589,20.0137652006632,0.0167293435938316,83.6505676566755
"layer.1302",2017-07-25,17.8506385745695,21.1536942527734,0.00911617519083441,81.4421097129408
"layer.1303",2017-07-26,16.6048622866009,20.3571389119926,0.0116005266167785,79.0552419489417
"layer.1304",2017-07-27,14.0295685547653,19.5895679578931,0.00231907232899981,70.2741262581421
"layer.1305",2017-07-28,14.39363454173,19.6948426451907,0.00969465203013954,71.481131349182
"layer.1306",2017-07-29,17.2352148997854,20.0399676789783,0.0951646050374645,83.9070026890512
"layer.1307",2017-07-30,14.8760948803894,19.5351355087248,0.0186662080111478,74.4759427066386
"layer.1308",2017-07-31,15.4665597129194,19.4702759550753,0.0105675322608767,77.6679591142983
"layer.1309",2017-08-01,15.1955570795955,20.2954654180458,3.6154802456564e-05,72.5241530291355
"layer.1310",2017-08-02,15.1133472533002,20.3529694173713,1.54949153385274e-05,71.8863105815743
"layer.1311",2017-08-03,15.6876324599055,22.103241081979,0,66.99115328985
"layer.1312",2017-08-04,15.6368484455024,21.5114624875373,0.0213881481389493,69.2310273644951
"layer.1313",2017-08-05,15.5326387206081,20.3908451334552,0.0930366366643066,73.674327586517
"layer.1314",2017-08-06,13.2960250694503,18.8262271211154,0.0138421243690857,70.2643408674022
"layer.1315",2017-08-07,13.7883810918389,18.006931531802,0.00777328252816193,76.3737698613248
"layer.1316",2017-08-08,14.0950679755525,19.7462506951911,0,69.8900585982816
"layer.1317",2017-08-09,14.5350232411284,22.443839620798,0,60.9312854663739
"layer.1318",2017-08-10,17.4886774031947,21.3998358884014,0.0135373910340946,78.412946680842
"layer.1319",2017-08-11,15.4487145372672,19.7311623786291,0.0936461033342888,76.3324478530755
"layer.1320",2017-08-12,14.2669185423122,19.4556591484059,0.00588806782864089,71.9588847839314
"layer.1321",2017-08-13,15.0303077025985,19.6840450686511,0.00230874238544082,74.5264604581115
"layer.1322",2017-08-14,16.2297597448483,21.3798640765236,0.000185938984062329,72.4848017606629
"layer.1323",2017-08-15,16.9698983190112,20.4415863337503,0.0316044623188193,80.4870562652155
"layer.1324",2017-08-16,15.7636803623004,20.8582192106725,0.0334070374698682,72.6494034795869
"layer.1325",2017-08-17,17.0688185508148,20.6943829947189,0.0331023041348771,79.7405621121585
"layer.1326",2017-08-18,17.6493510941271,20.4263430925093,0.0198128317461989,84.0974371673809
"layer.1327",2017-08-19,17.8986405718454,22.0063390632022,0.00702952659191251,77.5368811162566
"layer.1328",2017-08-20,17.3983472593632,23.0808158063695,1.03299435590183e-05,70.3839761755253
"layer.1329",2017-08-21,16.2938681570718,19.5782786638941,0.35178106293062,81.3364341722553
"layer.1330",2017-08-22,13.4451497287554,18.0661329667408,0.0552651980407529,74.4106501924467
"layer.1331",2017-08-23,13.1362482129865,18.3974629682432,0.0188934667694462,71.426524067101
"layer.1332",2017-08-24,14.4295384250508,19.2336924985552,0.0341094736318815,73.7307931797602
"layer.1333",2017-08-25,13.2715909058649,19.5092496156232,0.0242856973072542,67.2297789499031
"layer.1334",2017-08-26,14.9167513763027,19.5354857732164,0.0258506837564456,74.6695250341914
"layer.1335",2017-08-27,15.092366207465,20.49348610121,0.00200917402222921,71.16959174975
"layer.1336",2017-08-28,14.8767781828417,21.1677385117162,0,67.3372585795134
"layer.1337",2017-08-29,15.7639060961463,21.1745619334471,0.000878045202516632,71.2521645566244
"layer.1338",2017-08-30,16.4740098669807,22.8486241277058,0.000253083617195948,67.318766419018
"layer.1339",2017-08-31,16.4583366169805,23.7605848826186,0.0475022454561499,63.6484171910866
"layer.1340",2017-09-01,15.9251654748949,19.7354127035177,0.115922626619314,78.674836713941
"layer.1341",2017-09-02,13.2541849960749,20.4738645538239,0.0176487085705844,63.2602771582518
"layer.1342",2017-09-03,13.5770454047984,20.1115630882359,0.0361083177105517,66.066773971269
"layer.1343",2017-09-04,14.7127611906247,20.595918257441,0.0308090566647748,69.0140892766474
"layer.1344",2017-09-05,14.5996136256174,22.4166132924304,0,61.2871923536951
"layer.1345",2017-09-06,15.3552790278264,23.1798665630852,0.000149784181605765,61.4319326982148
"layer.1346",2017-09-07,16.9444514035769,22.3318088703256,0.000578476839305024,71.5704447848828
"layer.1347",2017-09-08,15.6635887548643,21.5344182834494,0.011037544692812,69.252267723109
"layer.1348",2017-09-09,16.8384114042567,23.3509101445394,0.00638390511947387,66.8336977157885
"layer.1349",2017-09-10,17.1489174606056,23.5723783410752,0.0263310261319399,67.2569749915048
"layer.1350",2017-09-11,16.5250318170592,23.8844842106723,0.000433857629478768,63.4443721172914
"layer.1351",2017-09-12,15.7752293939276,23.849262421698,0.00180774012282835,60.6107017275254
"layer.1352",2017-09-13,16.185052241539,23.0820956189349,0.00042352768591975,65.16391246286
"layer.1353",2017-09-14,16.62809456998,23.921194623736,3.6154802456564e-05,63.7205265069368
"layer.1354",2017-09-15,16.8934172516689,25.3015735134854,0,59.6685008924962
"layer.1355",2017-09-16,16.5339330516837,23.7022927881869,0.00627027574032461,64.1799280799778
"layer.1356",2017-09-17,17.0824601962022,23.9803691152523,0.00115695367861013,65.3505380165522
"layer.1357",2017-09-18,16.4272524563145,23.6054715996773,0.00110013898903558,64.1187378195733
"layer.1358",2017-09-19,17.3329881596154,24.0297968237039,0.0104952226559634,66.1974259712241
"layer.1359",2017-09-20,16.9897750992762,24.0998227786048,0.00932277406201483,64.5037009944763
"layer.1360",2017-09-21,16.5258188350624,23.6021710304294,0.00744788930605278,64.5347993012044
"layer.1361",2017-09-22,16.3397165314398,23.8155157851019,0.00163729605410453,62.9613125284942
"layer.1362",2017-09-23,16.119253875929,24.2285719226963,0,60.5617584300738
"layer.1363",2017-09-24,16.7224147120598,23.7792970894976,0.00309898306770579,64.6527015414788
"layer.1364",2017-09-25,16.2809464196251,22.3347457033707,0.0624600037296097,68.6037308398792
"layer.1365",2017-09-26,15.7511856888865,23.3929890345227,0.00607400681270327,62.2040350841147
"layer.1366",2017-09-27,17.0322496677859,24.1770291555838,0.00368778985056984,64.378521936684
"layer.1367",2017-09-28,16.5474282751171,26.0505467702512,0,55.8354282284191
"layer.1368",2017-09-29,18.1922348924992,23.4107649574722,0.00993740570377644,72.5312617563798
"layer.1369",2017-09-30,18.762658220066,23.499900534733,0.215761531117234,74.7664296614883
"layer.1370",2017-10-01,19.0375715397465,24.4186510320987,0.0582402217857504,71.9755365032959
"layer.1371",2017-10-02,19.4338442556916,27.9899545244762,0,59.7378217534569
"layer.1372",2017-10-03,20.0988988719906,25.2650786478012,0.205462577388892,73.0923996200517
"layer.1373",2017-10-04,16.2887128841056,21.0603285581909,0.0743859235684974,74.1976960170243
"layer.1374",2017-10-05,17.6124222571278,23.5782048561761,0.00837758422636455,69.2307784289106
"layer.1375",2017-10-06,18.7692472079991,25.7291925709043,0.00218994803451206,65.4626765532492
"layer.1376",2017-10-07,18.8423056621651,25.7417145264795,0.00177158532037176,65.7133484360231
"layer.1377",2017-10-08,18.2150889191636,24.9415352953816,0.0064613796961665,66.2622181299093
"layer.1378",2017-10-09,17.8009405229924,25.7605681863264,0.000418362714140266,61.490459128591
"layer.1379",2017-10-10,17.014691235127,26.2635682038545,0,56.7960284364075
"layer.1380",2017-10-11,18.432525520957,26.8918214564136,0,59.8453760299737
"layer.1381",2017-10-12,19.2591567635718,27.3432921785404,0,61.3684620045609
"layer.1382",2017-10-13,18.8064017788442,26.4073248342406,0.000247918645416439,63.0350138605018
"layer.1383",2017-10-14,17.4658599820189,27.8327935414301,0,53.2951939907657
"layer.1384",2017-10-15,19.8827983705281,23.7365580856648,0.378039779457647,79.0293598197297
"layer.1385",2017-10-16,17.4553664086438,21.2066380778524,0.0967812412044511,79.1804825336799
"layer.1386",2017-10-17,17.7031184558444,23.226438268759,0.17073330714347,71.1213299124582
"layer.1387",2017-10-18,16.8335977825167,24.5723295777954,0.0179482769337959,62.0853793976629
"layer.1388",2017-10-19,16.913708894137,25.9404963613275,3.09898306770548e-05,57.522290281083
"layer.1389",2017-10-20,16.1587450971246,27.7804761509227,0,49.2042021684362
"layer.1390",2017-10-21,19.5216242171564,26.4017879609308,0.0076183333747766,65.92907857827
"layer.1391",2017-10-22,19.3391946642151,27.4876280925089,0.0122771379198943,61.1558271370626
"layer.1392",2017-10-23,19.7841099734852,23.0752721972041,0.227692615927902,81.7448147244617
"layer.1393",2017-10-24,18.3604554149809,20.9569533821747,0.185551611178883,85.1145655433652
"layer.1394",2017-10-25,19.2686619887568,23.6509520967426,0.0238208498470984,76.464696422369
"layer.1395",2017-10-26,18.4766900428532,24.8734088517622,0.00177675029215127,67.6323200742274
"layer.1396",2017-10-27,18.5483513875408,27.1688267824373,0.00755118874164306,59.3083282804624
"layer.1397",2017-10-28,20.1359375254555,25.3256272538616,0.163171788458268,72.9966334973105
"layer.1398",2017-10-29,20.9429665289692,27.8846057427669,0.00194719436087513,65.983743709121
"layer.1399",2017-10-30,19.1998802758326,23.9062477601418,0.0721649857033083,74.9772694193468
"layer.1400",2017-10-31,21.8097295888286,27.3332288102621,0.0348893843705874,71.8626424434201
"layer.1401",2017-11-01,17.2197490808868,22.9436468427679,0.108154509062931,70.1741330901563
"layer.1402",2017-11-02,14.729691229064,21.6495071123679,0.0245594408115682,64.7625267434175
"layer.1403",2017-11-03,16.0917692549672,23.687803962774,0.000521662149730423,62.4523846302932
"layer.1404",2017-11-04,18.9984158688623,26.9437683748625,0.00846538874661618,61.8115377622289
"layer.1405",2017-11-05,19.4740919903165,27.2194332656204,0.0196682125363726,62.647746036551
"layer.1406",2017-11-06,19.611283260365,22.4541656874451,0.386489673288925,83.9763483966929
"layer.1407",2017-11-07,15.6755892541833,21.6158210984722,0.0524141336184636,68.9612027963722
"layer.1408",2017-11-08,15.8966620011694,21.8242149992728,0.0187850023620765,69.0579077194516
"layer.1409",2017-11-09,17.7130995523801,23.1307689115584,0.100660135010863,71.5787659784604
"layer.1410",2017-11-10,19.9511225148458,24.5949620526383,0.00622379099430893,75.3807523866458
"layer.1411",2017-11-11,20.6307278128305,23.7134608367849,1.09973612123675,82.8825157865926
"layer.1412",2017-11-12,19.2946274819452,22.7748058860976,0.331389754345116,80.7523425669192
"layer.1413",2017-11-13,17.9031003405298,25.2223329081128,0.0159700927422437,63.8977901177231
"layer.1414",2017-11-14,16.7321944784087,23.7903438926948,0.00189554464308001,64.6498681331353
"layer.1415",2017-11-15,17.9267657888562,23.9815546258394,0.0223643278052765,68.9217571789285
"layer.1416",2017-11-16,19.0154252191934,27.1750641847304,0,61.0424930276677
"layer.1417",2017-11-17,18.967215790816,28.3196813923439,0,56.9227722146249
"layer.1418",2017-11-18,20.288435990619,27.7175902029663,0,63.9964800453345
"layer.1419",2017-11-19,20.8230469485862,26.6709460151714,0.191041976180502,70.3287565486176
"layer.1420",2017-11-20,22.1900301099507,23.2023575849604,1.33278997787178,94.0439048879055
"layer.1421",2017-11-21,22.0574938378587,24.5237034361612,0.388411042790902,86.1622968914135
"layer.1422",2017-11-22,22.0053859249542,24.7645439534256,0.339028747607011,84.6612745082031
"layer.1423",2017-11-23,18.0664462321239,20.0211409625539,0.809428552425849,88.5234943343422
"layer.1424",2017-11-24,17.4120865193868,22.3889087183147,0.0417226420348787,73.463780323516
"layer.1425",2017-11-25,21.0174647990169,26.1720885488421,0.0123442825530278,73.3002095048098
"layer.1426",2017-11-26,19.6903328128183,26.4189913361537,0.00226742261120469,66.5558055355495
"layer.1427",2017-11-27,20.1350162873278,27.2247680632619,0.00239654690569245,65.2478983800029
"layer.1428",2017-11-28,22.6996212165163,25.5774068006334,0.565073737537249,84.1395844577727
"layer.1429",2017-11-29,18.9116669619908,24.4193987120712,0.0913321959770685,71.4091200073125
"layer.1430",2017-11-30,18.4538177134446,23.7095338329655,0.044878439792159,72.4150868760718
"layer.1431",2017-12-01,20.1813405330466,21.6284440918816,1.88918139784767,91.4865589208165
"layer.1432",2017-12-02,20.1931702067524,24.1162852097107,0.181083910589607,78.7443475897487
"layer.1433",2017-12-03,20.7244988725826,24.7889816375715,0.0708634128148719,78.1566254751331
"layer.1434",2017-12-04,21.5014076599613,24.5515831425228,0.681068673761476,83.1460150099093
"layer.1435",2017-12-05,22.6992978680344,24.6130343532346,0.376857000920139,89.1138569588941
"layer.1436",2017-12-06,19.1257541615849,24.4873028724555,0.052904805937517,72.0754941860024
"layer.1437",2017-12-07,18.6337641940814,23.9328948049271,0.0507768375643589,72.2580990486086
"layer.1438",2017-12-08,21.2418076363106,23.2123333871158,0.998513004301916,88.6957911287952
"layer.1439",2017-12-09,21.1876437151344,24.8377020811842,0.203851106193685,80.179842255429
"layer.1440",2017-12-10,20.7566628951599,25.7649667000384,0.0545834217658576,73.8934730220066
"layer.1441",2017-12-11,21.8080518372716,26.6302142963097,0.000495837290832877,74.8852111045347
"layer.1442",2017-12-12,19.9447531598438,24.1219433284215,0.170268459683314,77.5168545770352
"layer.1443",2017-12-13,18.2910636105815,23.5368399668873,0.0883003575424963,72.4296404483464
"layer.1444",2017-12-14,18.0904838362504,24.4419032056575,0.00133772769089297,67.7384411483414
"layer.1445",2017-12-15,20.9457485460966,27.0163876341725,0.0223643278052766,69.4363771921524
"layer.1446",2017-12-16,21.4195211821478,26.7487451474439,0.0311499448022223,72.6182293577427
"layer.1447",2017-12-17,22.1261962388911,28.5410081359119,0.0287069131505145,68.2789170360529
"layer.1448",2017-12-18,20.9711771587866,28.506311743675,0.000501002262612413,63.7483335302734
"layer.1449",2017-12-19,21.686417899843,26.9398683144655,0.0519337912429691,72.9888213274442
"layer.1450",2017-12-20,21.2612207470543,26.929205455038,0.0821075563788643,71.1579010595921
"layer.1451",2017-12-21,20.9594328978873,26.5178063379232,0.000454517516596804,71.5638746081576
"layer.1452",2017-12-22,21.7336206772862,26.4940355034826,0.101915223153284,75.1461770185694
"layer.1453",2017-12-23,22.0584211769012,28.3696075541104,0.0122668079763353,68.6782002727681
"layer.1454",2017-12-24,21.7418752149469,28.9371235966521,0,65.1818947313148
"layer.1455",2017-12-25,22.6678659552275,29.5995545805662,0.000888375146075676,66.3732445278037
"layer.1456",2017-12-26,22.6565731620198,27.2106699174743,0.0274414950645345,76.2098696716694
"layer.1457",2017-12-27,22.834115882244,27.6610494309927,0.13217679280943,75.0298234086004
"layer.1458",2017-12-28,23.2103470932259,27.3773621362058,0.0833161597752695,78.0424320287651
"layer.1459",2017-12-29,22.7506492675096,26.9722812516512,0.049723183321339,77.7261200405258
"layer.1460",2017-12-30,21.7952887236085,25.5951288367381,0.177055232601589,79.5497032706198
"layer.1461",2017-12-31,21.8222791704754,26.7686832800435,0.241214512046658,74.34177871507
"layer.1462",2018-01-01,21.8810797868638,28.4293748009203,0.00766481812079226,67.7036716959253
"layer.1463",2018-01-02,23.0298210256876,28.2892757401293,0.00286139436584827,73.1928551374168
"layer.1464",2018-01-03,22.9515157848341,30.4484205759988,0.0462936420597447,64.3102833828602
"layer.1465",2018-01-04,21.9078261971405,23.7945066514605,1.90384991770148,89.1977018736142
"layer.1466",2018-01-05,21.5505261246369,25.106132663019,0.167396735373906,80.6806289061169
"layer.1467",2018-01-06,22.3636743456478,27.0924825949762,0.00251017628484165,75.3868985835511
"layer.1468",2018-01-07,21.8273063242318,26.7660832397789,0.122895338521652,74.3759804436429
"layer.1469",2018-01-08,22.041314211934,26.3642759810498,0.0597690534324853,77.1590515509127
"layer.1470",2018-01-09,21.682244874152,26.4237535860686,0.0618557020314071,75.2217614206381
"layer.1471",2018-01-10,22.0152328013654,26.6396714375833,0.111584050324526,75.7957035786855
"layer.1472",2018-01-11,20.6696760526131,25.91869913258,0.0252463820582429,72.8323077593591
"layer.1473",2018-01-12,21.5183254965711,26.5262194215777,0.0223178430592611,74.0227202441038
"layer.1474",2018-01-13,21.0238402549337,27.7003396767542,0.000547487008628021,67.0299176468441
"layer.1475",2018-01-14,21.981836394008,28.0977484217711,0.000640456500659185,69.4486160040806
"layer.1476",2018-01-15,22.4621370088449,28.240272390581,0.0364285459608813,70.9181578444385
"layer.1477",2018-01-16,21.6900113386325,28.7761299117651,0.00300601357567455,65.5845885862735
"layer.1478",2018-01-17,22.0275993555695,28.419311432642,0.0283092103234922,68.3514751256954
"layer.1479",2018-01-18,20.3104907974507,28.9977462971242,0,59.4860127771015
"layer.1480",2018-01-19,19.2398656711231,29.5225839585335,0,54.0021678673608
"layer.1481",2018-01-20,22.3954174051071,28.4433247578845,0.00500485765434477,69.8018845212508
"layer.1482",2018-01-21,22.3472079767297,27.4284940161261,0.00373427459658542,73.8423210314777
"layer.1483",2018-01-22,22.1616730581792,28.8762179902445,0.00628577065566322,67.1089817021015
"layer.1484",2018-01-23,21.2209669115147,27.9926286591526,0.0158719582784331,66.6981464215132
"layer.1485",2018-01-24,20.0729455806318,28.6694002796561,0.00531475596111537,59.7449470655954
"layer.1486",2018-01-25,20.2298611080764,28.4223156242431,0.0100407051393667,61.1994191049119
"layer.1487",2018-01-26,21.8337427892961,28.1671344703893,0.0159959176011413,68.5462194015883
"layer.1488",2018-01-27,21.9781697442415,26.8232571821796,0.106300284194087,74.8118086498703
"layer.1489",2018-01-28,21.4662663909846,26.5946152994214,0.0839772761630468,73.4903789052148
"layer.1490",2018-01-29,21.8477992968868,27.88242332555,0,69.7533053195776
"layer.1491",2018-01-30,22.3375990359939,23.8264750221761,0.982119383873753,91.3881053618336
"layer.1492",2018-01-31,21.0633802834473,24.229986452374,0.576354035903698,82.5169793497102
"layer.1493",2018-02-01,20.0760631480705,25.121941716131,0.0605489641711912,73.6138645422517
"layer.1494",2018-02-02,20.955638128911,25.8267008166858,0.00739623958825776,74.5301968227705
"layer.1495",2018-02-03,20.6481703281091,25.9462757254392,0.0411596601109121,72.6172188365765
"layer.1496",2018-02-04,20.2270607882048,23.6795458037986,0.132383391680611,81.0086668423954
"layer.1497",2018-02-05,19.3630126354104,20.9293902610268,1.08522255053632,90.7675683085558
"layer.1498",2018-02-06,21.0513736832136,22.2060706536909,0.958670411994779,93.1824396443919
"layer.1499",2018-02-07,21.8098821116974,24.83787721343,0.123990312538908,83.2917466816481
"layer.1500",2018-02-08,22.067114980424,26.4383501851711,0.0148441288943106,76.9434646112013
"layer.1501",2018-02-09,22.5067529984328,26.9994671648852,0.0471510273751433,76.4618454310952
"layer.1502",2018-02-10,22.9726371517086,28.2242006391003,0.0373427459658544,73.2167548094774
"layer.1503",2018-02-11,22.4641320079691,27.6986355052854,0.0457564849946756,73.2030817482633
"layer.1504",2018-02-12,21.0061598039798,28.3658556825368,0.00166312091300207,64.4091876986881
"layer.1505",2018-02-13,23.0118904372288,28.822647730594,0.10058782540595,70.8836103620698
"layer.1506",2018-02-14,22.0952340965202,26.5222924177582,0.0513501494318844,76.6948511364877
"layer.1507",2018-02-15,21.7323150815291,26.1260152964833,0.0733994139586112,76.790790444536
"layer.1508",2018-02-16,21.9127679380904,26.2461560171078,0.0740915201770656,77.0922937395403
"layer.1509",2018-02-17,21.6296183834935,26.3284210216484,0.0657552557249369,75.4031537466557
"layer.1510",2018-02-18,21.7276112762546,26.4042465482278,0.01642977523062,75.5174713811036
"layer.1511",2018-02-19,22.3177832648765,26.5888561428765,0.00303700340635158,77.4367436261798
"layer.1512",2018-02-20,22.4784874603827,27.0862384568276,0.0343212374748413,75.9427000548765
"layer.1513",2018-02-21,23.0229513956758,28.31775493764,0.00186971978418252,73.0413142653613
"layer.1514",2018-02-22,22.7786768698844,26.2305086245304,0.0430448748104329,81.3363532128363
"layer.1515",2018-02-23,23.3696846838274,26.3501172125618,0.62014783162216,83.7033472569864
"layer.1516",2018-02-24,20.6526483995377,24.9559837056609,0.0354368713792154,77.0398820985946
"layer.1517",2018-02-25,21.2733493655831,25.6989822585023,0.0420170454263106,76.5757205747103
"layer.1518",2018-02-26,21.588004043964,25.9228147403565,0.077918764265682,77.0369568592726
"layer.1519",2018-02-27,22.7285944606778,26.8409657465731,0.0217238713046174,78.2237302428042
"layer.1520",2018-02-28,23.2203342906764,26.9113891169549,0.0161405368109675,80.2542108057678
"layer.1521",2018-03-01,23.6097800830131,26.5927764108404,0.224851881449171,83.7173585724724
"layer.1522",2018-03-02,23.9062296317713,27.8253167417052,0.0322449188194785,79.2807728203783
"layer.1523",2018-03-03,23.6943082569146,26.9017568434354,0.180531258609199,82.6283576432527
"layer.1524",2018-03-04,23.2096637907736,26.6854483122954,0.269993734802085,81.2756601716062
"layer.1525",2018-03-05,23.9852547805656,27.4477720348763,0.0928558626520238,81.4360643117272
"layer.1526",2018-03-06,24.1190722447558,27.9006505508252,0.0356899549964115,79.9484982373733
"layer.1527",2018-03-07,23.7721010209288,27.7881954414495,0.0452141629578271,78.8144612775043
"layer.1528",2018-03-08,22.9748639855935,24.5745860894241,0.590330449539051,90.8229882169791
"layer.1529",2018-03-09,22.0266781174418,23.2765934496163,1.58444289788482,92.6958715187569
"layer.1530",2018-03-10,20.893567422215,25.8879297441626,0.0101853243491929,73.9775052894547
"layer.1531",2018-03-11,23.5111343923734,25.526119996034,0.702110768791198,88.6413114439676
"layer.1532",2018-03-12,22.7304857442512,26.6430056861093,0.000278908476093494,79.1495128692123
"layer.1533",2018-03-13,23.1925324221475,27.5501031532731,0.00131706780377496,77.1740833776035
"layer.1534",2018-03-14,23.5790070689995,28.2161108765151,0.00248435142594403,75.9836357578512
"layer.1535",2018-03-15,24.187310976267,27.7555602210286,0.000795405654044434,80.9594107118931
"layer.1536",2018-03-16,23.7801603293174,29.4567948568101,9.81344638106737e-05,71.5739028931299
"layer.1537",2018-03-17,23.0854674691488,25.6341631199865,0.180965116238678,85.8395202957017
"layer.1538",2018-03-18,21.9962345528248,26.178911970573,0.111268987045976,77.7942898381019
"layer.1539",2018-03-19,23.0263923115965,27.5571623299504,0.000278908476093494,76.371062315076
"layer.1540",2018-03-20,23.5157344820971,28.4140305218453,0.000263413560754966,74.8278762142183
"layer.1541",2018-03-21,22.8874744826729,24.4926511418083,0.808142474452751,90.7876159599442
"layer.1542",2018-03-22,22.2472627912477,24.8890225650616,0.15934970934143,85.2819216829094
"layer.1543",2018-03-23,22.2858937834631,25.9024522488535,0.0672479325692152,80.4848050965019
"layer.1544",2018-03-24,21.5918903266615,26.8929261367333,0.00732392998334463,72.768671087663
"layer.1545",2018-03-25,21.7087777524124,26.7019040075457,0.00671962828514194,74.1188609641405
"layer.1546",2018-03-26,21.7892671207474,27.179280830341,0.0018490598970644,72.423655999029
"layer.1547",2018-03-27,21.6242617803405,26.1642480129144,0.0335206668490174,76.1130312618307
"layer.1548",2018-03-28,21.6012735335515,25.772706198132,0.0389697120764001,77.7882478347381
"layer.1549",2018-03-29,21.2920852747893,26.1696434332564,0.0532715189338622,74.5568213674865
"layer.1550",2018-03-30,21.1379944708752,26.0110207695434,0.0288153775578841,74.551502669779
"layer.1551",2018-03-31,21.1334736930433,25.7268687007195,0.00889408140431552,75.7959730899665
"layer.1552",2018-04-01,21.5330470038699,26.1514431514036,0.000144619209826256,75.7468173128594
"layer.1553",2018-04-02,21.5737767107602,27.3915276405494,0,70.5921746042485
"layer.1554",2018-04-03,22.6261784047209,27.8075138753333,1.03299435590183e-05,73.4583273107526
"layer.1555",2018-04-04,21.8609223645203,24.3095166995377,0.0528324963326038,86.2343173396415
"layer.1556",2018-04-05,21.8957707895888,25.3547665652218,0.113138706830158,81.1903817902807
"layer.1557",2018-04-06,22.136988757089,24.2308553777474,0.357689790646379,88.1128472285591
"layer.1558",2018-04-07,22.0718675930166,24.9628475425254,0.0951491101221261,84.0049567329115
"layer.1559",2018-04-08,21.3637771240506,25.5223479168935,0.116284174643879,77.8128253439003
"layer.1560",2018-04-09,21.0531124439181,25.2252764770134,0.0824071247420759,77.704343523366
"layer.1561",2018-04-10,20.2441860559162,25.0514644589044,0.0701093269350635,74.6961508632387
"layer.1562",2018-04-11,20.369913707144,24.4442338116979,0.0702901009473464,78.0591540746615
"layer.1563",2018-04-12,20.6707559145243,24.4310247988506,0.0417897866680122,79.5837219786209
"layer.1564",2018-04-13,22.0215106426461,25.280941587758,0.0239138193391294,82.1755591072111
"layer.1565",2018-04-14,22.2388801343772,25.7068901529861,0.0369450431388322,81.1904273119975
"layer.1566",2018-04-15,21.4496108937092,23.5546697766817,0.375467623511451,87.9956785303566
"layer.1567",2018-04-16,19.6576563134018,22.257842439894,0.537373993883739,85.230023839709
"layer.1568",2018-04-17,17.915588913029,22.4251408856302,0.1015330152416,75.6655565929749
"layer.1569",2018-04-18,17.817516708376,22.6102758770163,0.0537931810835926,74.3591104279933
"layer.1570",2018-04-19,18.373615088103,21.9779609035256,0.00898705089634671,80.0227818854137
"layer.1571",2018-04-20,18.7937545825615,23.3910086929739,0.00073342599269035,75.4055223972425
"layer.1572",2018-04-21,19.0879040864579,23.2471510247536,0.0842406897238017,77.4726266848783
"layer.1573",2018-04-22,19.0105139828173,23.5368062876093,0.0552910228996504,75.7637260037309
"layer.1574",2018-04-23,19.2677285487997,22.7182112272791,0.0443361177553105,80.8943729953033
"layer.1575",2018-04-24,20.7013825065839,23.6272823001361,0.0499659369949759,83.6771406230877
"layer.1576",2018-04-25,20.4576204576317,24.2132545870437,0.0301892600512336,79.5766378986645
"layer.1577",2018-04-26,21.0327231868139,24.7087508614244,0.0289341719088128,80.0348993347827
"layer.1578",2018-04-27,21.3185022356693,24.3914583830091,0.0389800420199591,83.0115460235656
"layer.1579",2018-04-28,20.7816095355845,23.8003196948502,0.0858676558343473,83.2200443315556
"layer.1580",2018-04-29,19.7154136733676,23.3544464687336,0.0534781178050426,80.0356645507262
"layer.1581",2018-04-30,18.966056617013,22.8522614897341,0.000175609040503311,78.7450566716128
"layer.1582",2018-05-01,18.8628718457971,24.0309688625797,0,72.8696666824941
"layer.1583",2018-05-02,19.6949878107748,23.7895288541662,0.0267545538178598,77.8657147413042
"layer.1584",2018-05-03,20.5903824635696,23.0650606401023,0.138571027872463,85.975796324934
"layer.1585",2018-05-04,20.8985518695681,23.7420208645629,0.104854092095825,84.1154404612862
"layer.1586",2018-05-05,20.9287147921065,24.2582635742164,0.070326255749803,81.6983809963634
"layer.1587",2018-05-06,20.9075446179139,24.2616247661647,0.014807974091854,81.5756753547733
